TABLEDB_BEGIN
4
SECOND
Ns=0.3(810gpm)(15.7metric)
-0.860,-2.070
-0.930,-2.230
-0.970,-2.480
-0.990,-2.620
-1.050,-2.810
-1.130,-2.950
-1.280,-3.060
-1.460,-3.250
-1.680,-3.340
-1.880,-3.440
-2.070,-3.470
-2.200,-3.380
-2.350,-3.300
-2.450,-3.250
-2.480,-3.170
-2.510,-3.060
-2.450,-2.950
-2.350,-2.680
TABLEDB_END
TABLEDB_BEGIN
3
FIRST
Ns=4.94(13500gpm)(261metric)
-2.230,-2.260
-2.000,-2.061
-1.662,-1.772
-1.314,-1.465
-1.089,-1.253
-0.914,-1.088
-0.760,-0.921
-0.601,-0.789
-0.440,-0.632
-0.284,-0.457
-0.130,-0.300
0.055,-0.075
0.222,0.052
0.357,0.234
0.493,0.425
0.616,0.558
0.675,0.630
0.680,0.621
0.691,0.546
0.752,0.525
0.825,0.488
0.930,0.512
1.080,0.660
1.236,0.850
1.389,1.014
1.548,1.162
1.727,1.334
1.919,1.512
2.066,1.683
2.252,1.886
2.490,2.105
2.727,2.325
3.002,2.580
3.225,2.770
3.355,2.886
3.475,2.959
3.562,2.979
3.604,2.962
3.582,2.877
3.540,2.713
3.477,2.556
3.321,2.403
3.148,2.237
2.962,2.080
2.750,1.950
2.542,1.826
2.354,1.681
2.149,1.503
1.909,1.301
1.702,1.115
1.506,0.960
1.310,0.840
1.131,0.750
0.947,0.677
0.737,0.604
0.500,0.500
0.279,0.352
0.082,0.161
-0.112,-0.040
-0.300,-0.225
-0.505,-0.403
-0.672,-0.545
-0.797,-0.610
-0.872,-0.662
-0.920,-0.699
-0.949,-0.719
-0.960,-0.730
-1.080,-0.810
-1.300,-1.070
-1.500,-1.360
-1.700,-1.640
-1.890,-1.880
-2.080,-2.080
-2.270,-2.270
-2.470,-2.470
-2.650,-2.650
-2.810,-2.810
-2.950,-2.950
-3.040,-3.040
-3.100,-3.100
-3.150,-3.150
-3.170,-3.170
-3.170,-3.200
-3.130,-3.160
-3.070,-3.090
-2.960,-2.990
-2.820,-2.860
-2.590,-2.660
-2.230,-2.260
TABLEDB_END
